context_id,pair_id,verb,s1,s2,list_id
55,1864,loved,A: Teresa knew which neighbor the parrot had loved.,B: Teresa knew which parrot the neighbor had loved.,1
42,1348,bribed,A: The prison warden guessed which jailer the inmate had bribed.,B: The prison warden guessed which inmate the jailer had bribed.,1
42,1342,referred,A: The prison warden guessed which jailer the inmate had referred.,B: The prison warden guessed which inmate the jailer had referred.,1
27,835,paid,A: The travel agent recorded which innkeeper the guests had paid.,B: The travel agent recorded which guests the innkeeper had paid.,1
35,1085,fled,A: The undead king recognized which woman the zombie had fled.,B: The undead king recognized which zombie the woman had fled.,1
10,271,captured,A: The housekeeper showed which mouse the cat had captured.,B: The housekeeper showed which cat the mouse had captured.,1
57,1920,escaped,A: The cotton farmer wondered which master the slave had escaped.,B: The cotton farmer wondered which slave the master had escaped.,1
28,859,taken,A: The bird watcher saw which hawk the photographer had taken.,B: The bird watcher saw which photographer the hawk had taken.,1
45,1475,gone to,A: The reporter inquired which animals the groomer had gone to.,B: The reporter inquired which groomer the animals had gone to.,1
51,1678,observed,A: The parole officer confirmed which delinquent the psychologist had observed.,B: The parole officer confirmed which psychologist the delinquent had observed.,1
3,71,hit,A: The firefighter reported which paramedic the victim had hit.,B: The firefighter reported which victim the paramedic had hit.,1
1,10,criticized,A: The librarian documented which celebrities the journalist had criticized.,B: The librarian documented which journalist the celebrities had criticized.,1
57,1927,sold,A: The cotton farmer wondered which slave the master had sold.,B: The cotton farmer wondered which master the slave had sold.,1
35,1104,liked,A: The undead king recognized which zombie the woman had liked.,B: The undead king recognized which woman the zombie had liked.,1
15,441,hit,A: The columnist publicized which celebrity the photographer had hit.,B: The columnist publicized which photographer the celebrity had hit.,1
50,1639,asked,A: The military man knew which soldiers the general had asked.,B: The military man knew which general the soldiers had asked.,1
52,1718,questioned,A: The policeman knew which detective the suspect had questioned.,B: The policeman knew which suspect the detective had questioned.,1
42,1356,stabbed,A: The prison warden guessed which jailer the inmate had stabbed.,B: The prison warden guessed which inmate the jailer had stabbed.,1
19,582,killed,A: The trapeze artist indicated which trainer the lion had killed.,B: The trapeze artist indicated which lion the trainer had killed.,1
50,1643,picked,A: The military man knew which soldiers the general had picked.,B: The military man knew which general the soldiers had picked.,1
57,1933,abandoned,A: The cotton farmer wondered which slave the master had abandoned.,B: The cotton farmer wondered which master the slave had abandoned.,1
44,1427,imitated,A: The queen recognized which nobleman the comedian had imitated.,B: The queen recognized which comedian the nobleman had imitated.,1
38,1198,seen,A: The campaign volunteer speculated which voters the mayor had seen.,B: The campaign volunteer speculated which mayor the voters had seen.,1
48,1548,consulted,A: The committee member guessed which president the advisors had consulted.,B: The committee member guessed which advisors the president had consulted.,1
55,1859,bitten,A: Teresa knew which parrot the neighbor had bitten.,B: Teresa knew which neighbor the parrot had bitten.,1
1,26,contacted,A: The librarian documented which celebrities the journalist had contacted.,B: The librarian documented which journalist the celebrities had contacted.,1
52,1696,murdered,A: The policeman knew which suspect the detective had murdered.,B: The policeman knew which detective the suspect had murdered.,1
54,1786,thrown,A: Jack observed which conductor the passenger had thrown.,B: Jack observed which passenger the conductor had thrown.,1
11,313,slept,A: The nanny knew which housekeeper the billionaire had slept.,B: The nanny knew which billionaire the housekeeper had slept.,1
5,115,damaged,A: The park ranger documented which eagle the hunter had damaged.,B: The park ranger documented which hunter the eagle had damaged.,1
37,1150,cursed,A: The broadcaster explained which contestant the judge had cursed.,B: The broadcaster explained which judge the contestant had cursed.,1
49,1590,hurt,A: The farmer indicated which townsperson the donkey had hurt.,B: The farmer indicated which donkey the townsperson had hurt.,1
26,779,rescued,A: The ringmaster recognized which cheetah the tamer had rescued.,B: The ringmaster recognized which tamer the cheetah had rescued.,1
27,852,lied to,A: The travel agent recorded which guests the innkeeper had lied to.,B: The travel agent recorded which innkeeper the guests had lied to.,1
19,555,licked,A: The trapeze artist indicated which lion the trainer had licked.,B: The trapeze artist indicated which trainer the lion had licked.,1
5,124,spied,A: The park ranger documented which eagle the hunter had spied.,B: The park ranger documented which hunter the eagle had spied.,1
30,934,bought,A: The Indian king identified which prince the elephant had bought.,B: The Indian king identified which elephant the prince had bought.,1
15,430,smiled,A: The columnist publicized which photographer the celebrity had smiled.,B: The columnist publicized which celebrity the photographer had smiled.,1
33,1016,eaten,A: The sailor saw which whale the man had eaten.,B: The sailor saw which man the whale had eaten.,1
30,924,stomped,A: The Indian king identified which elephant the prince had stomped.,B: The Indian king identified which prince the elephant had stomped.,1
21,649,sought,A: The aid worker realized which refugees the philanthropist had sought.,B: The aid worker realized which philanthropist the refugees had sought.,1
51,1665,selected,A: The parole officer confirmed which psychologist the delinquent had selected.,B: The parole officer confirmed which delinquent the psychologist had selected.,1
19,575,hurt,A: The trapeze artist indicated which lion the trainer had hurt.,B: The trapeze artist indicated which trainer the lion had hurt.,1
57,1921,stolen,A: The cotton farmer wondered which slave the master had stolen.,B: The cotton farmer wondered which master the slave had stolen.,1
40,1267,found,A: The newscaster confirmed which fugitive the policeman had found.,B: The newscaster confirmed which policeman the fugitive had found.,1
38,1191,supported,A: The campaign volunteer speculated which voters the mayor had supported.,B: The campaign volunteer speculated which mayor the voters had supported.,1
31,965,robbed,A: The investigator discovered which abductor the couple had robbed.,B: The investigator discovered which couple the abductor had robbed.,1
20,602,imitated,A: The wildlife curator mentioned which ape the zookeeper had imitated.,B: The wildlife curator mentioned which zookeeper the ape had imitated.,1
30,913,stepped,A: The Indian king identified which prince the elephant had stepped.,B: The Indian king identified which elephant the prince had stepped.,1
26,804,bitten,A: The ringmaster recognized which tamer the cheetah had bitten.,B: The ringmaster recognized which cheetah the tamer had bitten.,1
39,1259,killed,A: The family counselor understood which stepparent the daughter had killed.,B: The family counselor understood which daughter the stepparent had killed.,1
30,939,hurt,A: The Indian king identified which elephant the prince had hurt.,B: The Indian king identified which prince the elephant had hurt.,1
1,25,written,A: The librarian documented which journalist the celebrities had written.,B: The librarian documented which celebrities the journalist had written.,1
37,1149,convicted,A: The broadcaster explained which judge the contestant had convicted.,B: The broadcaster explained which contestant the judge had convicted.,1
13,363,conversed,A: Tracy announced which applicant the administrator had conversed.,B: Tracy announced which administrator the applicant had conversed.,1
42,1361,executed,A: The prison warden guessed which jailer the inmate had executed.,B: The prison warden guessed which inmate the jailer had executed.,1
20,618,hit,A: The wildlife curator mentioned which ape the zookeeper had hit.,B: The wildlife curator mentioned which zookeeper the ape had hit.,1
11,292,spoken,A: The nanny knew which billionaire the housekeeper had spoken.,B: The nanny knew which housekeeper the billionaire had spoken.,1
24,734,fought,A: The high schooler heard which geek the jock had fought.,B: The high schooler heard which jock the geek had fought.,1
60,2020,littered,A: The security guard investigated which loiterer the patrolman had littered.,B: The security guard investigated which patrolman the loiterer had littered.,1
60,2018,stabbed,A: The security guard investigated which patrolman the loiterer had stabbed.,B: The security guard investigated which loiterer the patrolman had stabbed.,1
15,431,bribed,A: The columnist publicized which photographer the celebrity had bribed.,B: The columnist publicized which celebrity the photographer had bribed.,1
50,1611,released,A: The military man knew which general the soldiers had released.,B: The military man knew which soldiers the general had released.,1
3,60,used,A: The firefighter reported which victim the paramedic had used.,B: The firefighter reported which paramedic the victim had used.,1
33,1018,hunted,A: The sailor saw which whale the man had hunted.,B: The sailor saw which man the whale had hunted.,1
54,1810,ridden,A: Jack observed which passenger the conductor had ridden.,B: Jack observed which conductor the passenger had ridden.,1
11,301,called,A: The nanny knew which housekeeper the billionaire had called.,B: The nanny knew which billionaire the housekeeper had called.,1
21,648,spoken,A: The aid worker realized which philanthropist the refugees had spoken.,B: The aid worker realized which refugees the philanthropist had spoken.,1
6,143,mugged,A: The judo master recognized which defender the assailant had mugged.,B: The judo master recognized which assailant the defender had mugged.,1
54,1811,kicked,A: Jack observed which passenger the conductor had kicked.,B: Jack observed which conductor the passenger had kicked.,1
36,1113,seen,A: Tonia explained which conman the housewife had seen.,B: Tonia explained which housewife the conman had seen.,1
36,1110,fallen,A: Tonia explained which conman the housewife had fallen.,B: Tonia explained which housewife the conman had fallen.,1
31,946,seen,A: The investigator discovered which couple the abductor had seen.,B: The investigator discovered which abductor the couple had seen.,1
32,1010,imprisoned,A: The jail keeper forgot which prisoner the guard had imprisoned.,B: The jail keeper forgot which guard the prisoner had imprisoned.,1
39,1264,hurt,A: The family counselor understood which stepparent the daughter had hurt.,B: The family counselor understood which daughter the stepparent had hurt.,1
40,1277,arrested,A: The newscaster confirmed which policeman the fugitive had arrested.,B: The newscaster confirmed which fugitive the policeman had arrested.,1
50,1616,listened,A: The military man knew which soldiers the general had listened.,B: The military man knew which general the soldiers had listened.,1
27,828,liked,A: The travel agent recorded which guests the innkeeper had liked.,B: The travel agent recorded which innkeeper the guests had liked.,1
44,1421,honored,A: The queen recognized which nobleman the comedian had honored.,B: The queen recognized which comedian the nobleman had honored.,1
4,76,run into,A: The historian documented which prince the assassin had run into.,B: The historian documented which assassin the prince had run into.,1
15,450,assaulted,A: The columnist publicized which celebrity the photographer had assaulted.,B: The columnist publicized which photographer the celebrity had assaulted.,1
34,1074,beaten,A: The sheriff recalled which gangsters the locals had beaten.,B: The sheriff recalled which locals the gangsters had beaten.,1
60,2015,shot,A: The security guard investigated which patrolman the loiterer had shot.,B: The security guard investigated which loiterer the patrolman had shot.,1
22,686,wandered,A: The camper reported which girl the bear had wandered.,B: The camper reported which bear the girl had wandered.,1
17,505,selected,A: The police officer noted which burglar the jeweler had selected.,B: The police officer noted which jeweler the burglar had selected.,1
60,2011,seized,A: The security guard investigated which loiterer the patrolman had seized.,B: The security guard investigated which patrolman the loiterer had seized.,1
15,440,run,A: The columnist publicized which photographer the celebrity had run.,B: The columnist publicized which celebrity the photographer had run.,1
1,30,slapped,A: The librarian documented which journalist the celebrities had slapped.,B: The librarian documented which celebrities the journalist had slapped.,1
55,1832,sung,A: Teresa knew which neighbor the parrot had sung.,B: Teresa knew which parrot the neighbor had sung.,1
24,732,dated,A: The high schooler heard which geek the jock had dated.,B: The high schooler heard which jock the geek had dated.,1
58,1962,sold,A: The farmhand recorded which breeder the goats had sold.,B: The farmhand recorded which goats the breeder had sold.,1
52,1691,celebrated,A: The policeman knew which suspect the detective had celebrated.,B: The policeman knew which detective the suspect had celebrated.,1
54,1799,heard,A: Jack observed which passenger the conductor had heard.,B: Jack observed which conductor the passenger had heard.,1
35,1105,hurt,A: The undead king recognized which woman the zombie had hurt.,B: The undead king recognized which zombie the woman had hurt.,1
57,1909,seen,A: The cotton farmer wondered which slave the master had seen.,B: The cotton farmer wondered which master the slave had seen.,1
15,442,stalked,A: The columnist publicized which celebrity the photographer had stalked.,B: The columnist publicized which photographer the celebrity had stalked.,1
56,1893,modeled,A: The art critic identified which model the artist had modeled.,B: The art critic identified which artist the model had modeled.,1
17,512,described,A: The police officer noted which burglar the jeweler had described.,B: The police officer noted which jeweler the burglar had described.,1
18,534,hired,A: The royal cook asked which lord the chef had hired.,B: The royal cook asked which chef the lord had hired.,1
40,1271,whipped,A: The newscaster confirmed which fugitive the policeman had whipped.,B: The newscaster confirmed which policeman the fugitive had whipped.,1
33,1022,spotted,A: The sailor saw which man the whale had spotted.,B: The sailor saw which whale the man had spotted.,1
54,1792,arrested,A: Jack observed which passenger the conductor had arrested.,B: Jack observed which conductor the passenger had arrested.,1
3,58,been saved by,A: The firefighter reported which victim the paramedic had been saved by.,B: The firefighter reported which paramedic the victim had been saved by.,1
3,57,attacked,A: The firefighter reported which victim the paramedic had attacked.,B: The firefighter reported which paramedic the victim had attacked.,1
41,1332,mimicked,A: The opera composer revealed which pirate the singer had mimicked.,B: The opera composer revealed which singer the pirate had mimicked.,1
58,1969,liked,A: The farmhand recorded which goats the breeder had liked.,B: The farmhand recorded which breeder the goats had liked.,1
20,612,played,A: The wildlife curator mentioned which zookeeper the ape had played.,B: The wildlife curator mentioned which ape the zookeeper had played.,1
55,1822,squawked,A: Teresa knew which neighbor the parrot had squawked.,B: Teresa knew which parrot the neighbor had squawked.,1
16,466,fought,A: The documentarian showed which agriculturalist the piglets had fought.,B: The documentarian showed which piglets the agriculturalist had fought.,1
55,1856,pooped on,A: Teresa knew which parrot the neighbor had pooped on.,B: Teresa knew which neighbor the parrot had pooped on.,1
11,283,kissed,A: The nanny knew which billionaire the housekeeper had kissed.,B: The nanny knew which housekeeper the billionaire had kissed.,1
30,921,shot,A: The Indian king identified which prince the elephant had shot.,B: The Indian king identified which elephant the prince had shot.,1
11,308,defiled,A: The nanny knew which billionaire the housekeeper had defiled.,B: The nanny knew which housekeeper the billionaire had defiled.,1
48,1549,dismissed,A: The committee member guessed which advisors the president had dismissed.,B: The committee member guessed which president the advisors had dismissed.,1
47,1527,caught,A: The boatman saw which shark the diver had caught.,B: The boatman saw which diver the shark had caught.,1
16,475,slaughtered,A: The documentarian showed which piglets the agriculturalist had slaughtered.,B: The documentarian showed which agriculturalist the piglets had slaughtered.,1
60,2026,noticed,A: The security guard investigated which loiterer the patrolman had noticed.,B: The security guard investigated which patrolman the loiterer had noticed.,1
34,1077,sworn,A: The sheriff recalled which gangsters the locals had sworn.,B: The sheriff recalled which locals the gangsters had sworn.,1
17,516,killed,A: The police officer noted which burglar the jeweler had killed.,B: The police officer noted which jeweler the burglar had killed.,1
17,506,scammed,A: The police officer noted which burglar the jeweler had scammed.,B: The police officer noted which jeweler the burglar had scammed.,1
12,335,discovered,A: The researcher learned which biologist the whale had discovered.,B: The researcher learned which whale the biologist had discovered.,1
32,968,released,A: The jail keeper forgot which prisoner the guard had released.,B: The jail keeper forgot which guard the prisoner had released.,1
51,1684,hurt,A: The parole officer confirmed which delinquent the psychologist had hurt.,B: The parole officer confirmed which psychologist the delinquent had hurt.,1
50,1648,hurt,A: The military man knew which general the soldiers had hurt.,B: The military man knew which soldiers the general had hurt.,1
24,735,disrespected,A: The high schooler heard which jock the geek had disrespected.,B: The high schooler heard which geek the jock had disrespected.,1
24,727,bullied,A: The high schooler heard which geek the jock had bullied.,B: The high schooler heard which jock the geek had bullied.,1
28,871,flown,A: The bird watcher saw which photographer the hawk had flown.,B: The bird watcher saw which hawk the photographer had flown.,1
12,331,identified,A: The researcher learned which whale the biologist had identified.,B: The researcher learned which biologist the whale had identified.,1
37,1146,marked,A: The broadcaster explained which contestant the judge had marked.,B: The broadcaster explained which judge the contestant had marked.,1
21,666,picked,A: The aid worker realized which refugees the philanthropist had picked.,B: The aid worker realized which philanthropist the refugees had picked.,1
53,1741,risen,A: The priest knew which exorcist the demon had risen.,B: The priest knew which demon the exorcist had risen.,1
15,433,shot,A: The columnist publicized which celebrity the photographer had shot.,B: The columnist publicized which photographer the celebrity had shot.,1
7,165,assassinated,A: The naturalist observed which deer the predators had assassinated.,B: The naturalist observed which predators the deer had assassinated.,1
42,1378,hurt,A: The prison warden guessed which inmate the jailer had hurt.,B: The prison warden guessed which jailer the inmate had hurt.,1
7,175,run from,A: The naturalist observed which deer the predators had run from.,B: The naturalist observed which predators the deer had run from.,1
18,521,fucked,A: The royal cook asked which lord the chef had fucked.,B: The royal cook asked which chef the lord had fucked.,1
27,844,stayed with,A: The travel agent recorded which innkeeper the guests had stayed with.,B: The travel agent recorded which guests the innkeeper had stayed with.,1
18,539,befriended,A: The royal cook asked which lord the chef had befriended.,B: The royal cook asked which chef the lord had befriended.,1
19,586,known,A: The trapeze artist indicated which trainer the lion had known.,B: The trapeze artist indicated which lion the trainer had known.,1
20,632,known,A: The wildlife curator mentioned which zookeeper the ape had known.,B: The wildlife curator mentioned which ape the zookeeper had known.,1
5,118,spotted,A: The park ranger documented which hunter the eagle had spotted.,B: The park ranger documented which eagle the hunter had spotted.,1
28,882,captured,A: The bird watcher saw which photographer the hawk had captured.,B: The bird watcher saw which hawk the photographer had captured.,1
23,722,gone,A: The dance instructor noticed which performers the onlookers had gone.,B: The dance instructor noticed which onlookers the performers had gone.,1
46,1506,hit,A: The ape researcher identified which poacher the chimpanzee had hit.,B: The ape researcher identified which chimpanzee the poacher had hit.,1
13,345,nominated,A: Tracy announced which administrator the applicant had nominated.,B: Tracy announced which applicant the administrator had nominated.,1
28,867,spotted,A: The bird watcher saw which hawk the photographer had spotted.,B: The bird watcher saw which photographer the hawk had spotted.,1
35,1081,threatened,A: The undead king recognized which zombie the woman had threatened.,B: The undead king recognized which woman the zombie had threatened.,1
21,661,wanted,A: The aid worker realized which refugees the philanthropist had wanted.,B: The aid worker realized which philanthropist the refugees had wanted.,1
17,500,pointed out,A: The police officer noted which burglar the jeweler had pointed out.,B: The police officer noted which jeweler the burglar had pointed out.,1
11,306,killed,A: The nanny knew which billionaire the housekeeper had killed.,B: The nanny knew which housekeeper the billionaire had killed.,1
45,1459,trained,A: The reporter inquired which groomer the animals had trained.,B: The reporter inquired which animals the groomer had trained.,1
31,955,fired,A: The investigator discovered which couple the abductor had fired.,B: The investigator discovered which abductor the couple had fired.,1
4,97,beheaded,A: The historian documented which assassin the prince had beheaded.,B: The historian documented which prince the assassin had beheaded.,1
5,114,hunted,A: The park ranger documented which eagle the hunter had hunted.,B: The park ranger documented which hunter the eagle had hunted.,1
37,1153,bribed,A: The broadcaster explained which contestant the judge had bribed.,B: The broadcaster explained which judge the contestant had bribed.,1
50,1636,saved,A: The military man knew which general the soldiers had saved.,B: The military man knew which soldiers the general had saved.,1
54,1805,hit,A: Jack observed which conductor the passenger had hit.,B: Jack observed which passenger the conductor had hit.,1
7,170,tracked,A: The naturalist observed which predators the deer had tracked.,B: The naturalist observed which deer the predators had tracked.,1
44,1417,mocked,A: The queen recognized which comedian the nobleman had mocked.,B: The queen recognized which nobleman the comedian had mocked.,1
19,571,needed,A: The trapeze artist indicated which lion the trainer had needed.,B: The trapeze artist indicated which trainer the lion had needed.,1
43,1387,entranced,A: The producer observed which acrobats the viewers had entranced.,B: The producer observed which viewers the acrobats had entranced.,1
30,926,complimented,A: The Indian king identified which prince the elephant had complimented.,B: The Indian king identified which elephant the prince had complimented.,1
50,1630,admired,A: The military man knew which general the soldiers had admired.,B: The military man knew which soldiers the general had admired.,1
4,91,escaped,A: The historian documented which assassin the prince had escaped.,B: The historian documented which prince the assassin had escaped.,1
27,847,picked,A: The travel agent recorded which guests the innkeeper had picked.,B: The travel agent recorded which innkeeper the guests had picked.,1
49,1582,borrowed,A: The farmer indicated which donkey the townsperson had borrowed.,B: The farmer indicated which townsperson the donkey had borrowed.,1
15,451,loved,A: The columnist publicized which photographer the celebrity had loved.,B: The columnist publicized which celebrity the photographer had loved.,1
54,1793,ejected,A: Jack observed which conductor the passenger had ejected.,B: Jack observed which passenger the conductor had ejected.,1
32,991,cheated,A: The jail keeper forgot which prisoner the guard had cheated.,B: The jail keeper forgot which guard the prisoner had cheated.,1
41,1318,flown,A: The opera composer revealed which singer the pirate had flown.,B: The opera composer revealed which pirate the singer had flown.,1
58,1942,taken,A: The farmhand recorded which breeder the goats had taken.,B: The farmhand recorded which goats the breeder had taken.,1
52,1692,witnessed,A: The policeman knew which detective the suspect had witnessed.,B: The policeman knew which suspect the detective had witnessed.,1
6,133,maimed,A: The judo master recognized which assailant the defender had maimed.,B: The judo master recognized which defender the assailant had maimed.,1
16,487,lost,A: The documentarian showed which piglets the agriculturalist had lost.,B: The documentarian showed which agriculturalist the piglets had lost.,1
41,1313,chosen,A: The opera composer revealed which pirate the singer had chosen.,B: The opera composer revealed which singer the pirate had chosen.,1
10,259,hunted,A: The housekeeper showed which mouse the cat had hunted.,B: The housekeeper showed which cat the mouse had hunted.,1
